artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin,cluster
Eurythmics,I've Got An Angel - Remastered Version,4ptZtGRf730xEEBtmmt1dh,0.679,0.902,0,-8.395,1,0.11900000000000001,0.015,0.00534,0.052000000000000005,0.627,107.04299999999999,165400,4,0.0,1
BADBADNOTGOOD,Chompy's Paradise,2XYKeBHVK3bN1eZmAz3xzL,0.485,0.473,3,-9.545,1,0.0312,0.5,0.948,0.127,0.115,114.34100000000001,231682,4,0.0,5
Eurythmics,Wrap It Up - Remastered Version,478MUVateeBsNeJlUAMU6V,0.732,0.745,0,-8.111,1,0.0772,0.0218,4.35e-05,0.6659999999999999,0.8059999999999999,130.47799999999998,214520,4,0.0,0
Eurythmics,I Could Give You (A Mirror) - Remastered Version,3tj2nDUnWlvmArKqzsdTDb,0.6679999999999999,0.5329999999999999,5,-11.124,0,0.0406,0.0142,1.07e-06,0.41200000000000003,0.87,131.939,230547,4,0.0,3
Eurythmics,Jennifer - Remastered Version,3fQWooU0XvlM8dx6ueryFf,0.657,0.48700000000000004,5,-12.23,0,0.0304,0.0121,0.43200000000000005,0.48200000000000004,0.152,121.111,310400,4,0.0,5
Eurythmics,This Is The House - Remastered Version,1jMVFrhcumqrnpwHFmKfdw,0.769,0.8909999999999999,11,-7.56,1,0.0463,0.106,0.078,0.157,0.929,132.088,301587,4,0.0,1
Childish Gambino,Redbone,1xb5aS8n5nOlX5JHNXsPQE,0.746,0.345,1,-10.963,1,0.0875,0.183,0.00367,0.121,0.598,160.036,326933,4,0.0,1
Eurythmics,Somebody Told Me - Remastered Version,0mbp865lIuiqKQRSD4tASg,0.677,0.636,5,-12.043,0,0.40299999999999997,0.00725,0.00032900000000000003,0.266,0.6970000000000001,77.931,209013,4,0.0,6
Eurythmics,Home Is Where the Heart Is - Remastered Version,6ScKOctGM2r8joAox3mzZc,0.7959999999999999,0.575,0,-12.234000000000002,1,0.0841,0.096,0.0010199999999999999,0.183,0.9390000000000001,160.747,181400,4,0.0,1
Eurythmics,Baby's Gone Blue - Remastered Version,6GSUzpXqFpzsvxUAGK4ALl,0.727,0.93,0,-6.632999999999999,1,0.0821,0.0035700000000000003,0.574,0.423,0.34299999999999997,120.773,257253,4,0.0,5
Eurythmics,Sweet Dreams (Are Made of This) - Hot Remix / Remastered Version,0imYRG0WKxUOOcqBu3VX10,0.746,0.9279999999999999,8,-3.8810000000000002,1,0.0433,0.0302,0.000244,0.10400000000000001,0.8270000000000001,125.508,319480,4,0.0,1
Eurythmics,Satellite Of Love - Remastered Version,4ZA3wwFbr5Thu8b1OvcKUB,0.225,0.615,0,-10.514000000000001,1,0.067,0.0038399999999999997,0.0,0.16899999999999998,0.11699999999999999,151.664,276093,4,0.0,2
Mike Candys,2012 (If the World Would End) - Radio Mix,4WX7SQd1rvdZaFlnIUaSpj,0.738,0.846,9,-5.416,1,0.10300000000000001,0.115,0.0,0.0946,0.39799999999999996,127.975,166963,4,0.0,1
Hovig,Gravity,5myq1sZmpLWsdTxhoQYkxA,0.5,0.738,10,-5.949,0,0.0865,0.0167,0.0,0.10800000000000001,0.773,75.135,179961,4,0.0,3
Manian,I'm in Love With the DJ - Video Edit,0TvPMd75ONLQC710CfVoXx,0.711,0.752,6,-5.745,0,0.071,0.00615,7.24e-06,0.0564,0.619,127.947,210000,4,0.0,3
DJ Antoine,Hello Romance - DJ Antoine vs Mad Mark 2k13 Radio Edit,7FRUhOVXL4bUuz2lUWOqzi,0.609,0.743,0,-4.865,1,0.0586,0.11900000000000001,1.36e-06,0.146,0.605,127.979,174667,4,0.0,1
Owl City,Fireflies,1mr3616BzLdhXfJmLmRsO8,0.513,0.6609999999999999,3,-6.8,1,0.0439,0.0274,0.0,0.11800000000000001,0.461,180.118,228347,4,0.0,2
OneRepublic,Preacher,6ke2FFU7CpND0DEszSS0FJ,0.48100000000000004,0.6990000000000001,1,-4.391,1,0.0284,0.0872,0.0,0.711,0.353,140.029,248347,4,0.0,0
Chumbawamba,Tubthumping,5rDsAMjmB4Qa5WNciJPsfK,0.39399999999999996,0.9440000000000001,2,-8.082,1,0.18100000000000002,0.0906,0.0,0.473,0.616,207.68599999999998,234133,4,0.0,2
The Killers,Mr. Brightside,0eGsygTp906u18L0Oimnem,0.35100000000000003,0.9279999999999999,1,-3.71,1,0.0759,0.0011300000000000001,0.0,0.0988,0.239,148.03,222076,4,0.0,2
Calvin Harris,Let's Go (feat. Ne-Yo),4wkQmYpAaMe41Rc3sYZ7Vz,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4,0.0,3
Modana,Hot Spot - Radio Edit,5DYaIk0dpTgHizFAXmoQsx,0.725,0.7759999999999999,10,-5.3020000000000005,0,0.0621,0.156,1e-06,0.298,0.589,128.041,200526,4,0.0,3
Ola,I'm in Love,3Q1cOcG3rxV2fYDb8gOa6W,0.757,0.6890000000000001,10,-4.664,1,0.0392,0.0038299999999999996,1.9399999999999997e-05,0.0851,0.742,122.01700000000001,200387,4,0.0,1
Rene Rodrigezz,Shake 3x - Radio Edit,734dDgIkvlUZ0zqonFEYFi,0.893,0.8140000000000001,0,-5.209,1,0.35200000000000004,0.16699999999999998,0.0030399999999999997,0.5760000000000001,0.818,127.98299999999999,185196,4,0.0,6
Darius & Finlay,Enjoy Your Life (Video Mix),6jHRyyoakDTOGu0o3meS6B,0.675,0.828,9,-5.5760000000000005,1,0.0607,0.0052899999999999996,1.15e-06,0.187,0.498,128.066,195396,4,0.0,1
Sergey Lazarev,You are the only one,7cVXtwDpck4Kne4Ce8Ge6q,0.632,0.895,11,-5.276,0,0.0605,0.0416,0.0,0.0885,0.282,127.98299999999999,186892,4,0.0,3
Ludacris,Rest Of My Life,6SLUwdeias7fn6qVq6LcgP,0.531,0.88,2,-3.875,1,0.0406,0.0123,3.29e-06,0.17600000000000002,0.266,127.993,232027,4,0.0,2
Loreen,Euphoria - Single Version,1xN7BpTAWnZkuSLOtRP6Qc,0.562,0.7829999999999999,11,-4.727,0,0.0428,0.135,1.4400000000000001e-05,0.282,0.391,132.06,181787,4,0.0,3
Emmelie de Forest,Only Teardrops,3yRwgprKX3If2zcuGfKFBu,0.561,0.8440000000000001,0,-4.58,1,0.063,0.0945,0.0,0.22,0.446,110.96799999999999,183240,4,0.0,1
Taio Cruz,World In Our Hands,79xJXZeudmfMq4ay9yCFGd,0.726,0.797,9,-4.0969999999999995,1,0.0272,0.128,0.0,0.154,0.624,117.969,199987,4,0.0,1
Mike Candys,Sunshine (Fly So High) - Radio Mix,5AVSf9b8Za80XgauqpkQGE,0.578,0.934,8,-3.404,1,0.213,0.0896,0.0,0.174,0.46,128.987,187126,4,0.0,2
Alex Gaudino,I Don't Wanna Dance - Radio Edit,09cYKIujtzMrDrNTX4MxXW,0.578,0.9690000000000001,2,-2.1109999999999998,1,0.248,0.00477,1.27e-06,0.29600000000000004,0.505,128.132,187500,4,0.0,6
Flo Rida,Let It Roll,0W0FFzJ1lhTxt0JLrsiULh,0.701,0.915,4,-3.887,0,0.128,0.171,0.0,0.39399999999999996,0.698,127.101,194453,4,0.0,3
Cascada,The Rhythm of the Night - Video Edit,79ANFdEcgbbfaOrDcE4iIS,0.644,0.87,0,-5.375,0,0.0493,0.00601,2.7000000000000002e-05,0.11,0.669,127.99799999999999,201778,4,0.0,3
DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,2SSYLcSiT7oImgsS8cPyQu,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.22399999999999998,0.47600000000000003,175.017,182333,4,0.0,2
Ivan Gough,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,6Uj2uYNRJs4nHv5uQxmkDh,0.51,0.831,7,-4.513999999999999,0,0.0606,0.0435,3.14e-06,0.34600000000000003,0.376,128.025,185625,4,0.0,3
Hardwell,Call Me A Spaceman - Radio Edit,1UPyhGntpIx9jGJ5UVtKVS,0.581,0.877,3,-3.595,0,0.0486,0.0172,0.0,0.248,0.35,127.95200000000001,189375,4,0.0,3
Usher,Scream,5sAlmL7Qp9N9BJTADkwEt9,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4,0.0,3
Groove Coverage,Riot On The Dancefloor,4E66OUjk7fjc0P4G1hsyjO,0.7070000000000001,0.5660000000000001,7,-5.947,0,0.059000000000000004,0.0125,0.00509,0.7,0.925,132.985,176913,4,0.0,0
Sasha Lopez,All My People,2JY04WbtwfYltefsImOcjg,0.79,0.912,11,-5.48,0,0.0563,0.0189,0.0016899999999999999,0.9540000000000001,0.812,127.95700000000001,232046,4,0.0,0
The Wanted,Chasing The Sun,0j4kPncBrdidY9Mfl1eZ1d,0.649,0.773,7,-5.888,0,0.0891,0.16899999999999998,0.0,0.374,0.65,128.082,195418,4,0.0,3
Alexandra Stan,1.000.000,3ORKQJCTt7XhaCxupu5f0g,0.504,0.91,0,-4.76,1,0.10099999999999999,0.0992,0.0,0.312,0.647,182.02,198640,4,0.0,2
Jennifer Lopez,Dance Again,4d2hD63oUGU3s7L66JD0BE,0.792,0.856,11,-5.236000000000001,0,0.067,0.0159,2.88e-06,0.0981,0.7140000000000001,127.988,237267,4,0.0,3
Tujamo & Plastik Funk,Who (Radio Edit),3TRL1KwXgyf02lpLVf07Ho,0.875,0.746,1,-6.562,1,0.0589,0.004,0.892,0.0416,0.33799999999999997,124.98,190762,4,0.0,5
Timati,I'm On You - DJ Antoine vs Mad Mark Video Edit,6oDeoC3efxcKdv9GjBdXbX,0.6940000000000001,0.6759999999999999,6,-5.159,0,0.0382,0.0606,0.0,0.287,0.762,122.928,246154,4,0.0,3
Dony,Hot Girls - Radio Edit,4qQeh1MvWC78fGG0JaUq4I,0.905,0.8029999999999999,0,-4.126,0,0.0422,0.0611,0.0248,0.16899999999999998,0.77,126.98,222040,4,0.0,3
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,36cmM3MBMWWCFIiQ90U4J8,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,222187,4,0.0,0
Bill Wurtz,Got to Know What's Going On,473UAvIVzoWlNlJkv3CBMs,0.797,0.423,7,-11.079,1,0.0582,0.34600000000000003,0.00173,0.13699999999999998,0.647,101.95299999999999,151618,4,0.0,1
Bill Wurtz,We Could Just Get High,3DKU78r2kEkXAR8YGBTojT,0.6940000000000001,0.488,7,-11.875,0,0.0381,0.042,0.00514,0.441,0.7190000000000001,113.994,208457,4,0.0,3
Bill Wurtz,In California,3x7bxNyp7c3EprzGzz7WfU,0.7390000000000001,0.467,0,-13.107999999999999,0,0.0471,0.0499,0.113,0.0704,0.597,111.956,203036,4,0.0,3
Bill Wurtz,New Canaan,6Vxrr23Kse86mQZEFE0ruF,0.638,0.509,3,-11.337,1,0.0345,0.17800000000000002,4.03e-06,0.11800000000000001,0.54,109.94200000000001,175161,4,0.0,1
The Clash,London Calling - Remastered,5jzma6gCzYtKB1DbEwFZKH,0.6509999999999999,0.8009999999999999,0,-7.34,1,0.0514,0.12300000000000001,0.0,0.0825,0.7759999999999999,133.769,200480,4,0.0,1
Bill Wurtz,It's Gonna Be Alright,4Ep2HJ1nWvt7SXQLEdgtJj,0.73,0.426,5,-11.39,1,0.0423,0.141,0.00011599999999999999,0.135,0.903,149.98,218000,4,0.0,1
Bill Wurtz,Movie Star,5zMFeMnr96hoF95qPwWe8E,0.765,0.39399999999999996,11,-12.446,1,0.0307,0.23399999999999999,0.154,0.114,0.7020000000000001,132.004,175909,3,0.0,1
will.i.am,#thatPOWER,01TuObJVd7owWchVRuQbQw,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.659999999999999e-05,0.0748,0.402,127.999,279507,4,0.0,3
Houseshaker,Lighters Up - Radio Edit,2O3BMy8WuWqWPtHCL8IAMZ,0.589,0.877,5,-2.642,1,0.0399,0.006809999999999999,0.0,0.19899999999999998,0.373,128.007,201900,4,0.0,2
Benny Benassi,Move Your Body (2012 Version) - Radio Edit,68X6QLqUaOihmrHr46P5Bm,0.614,0.932,4,-0.11199999999999999,0,0.177,0.29100000000000004,0.0,0.0616,0.299,128.061,218086,4,0.0,3
Remady,Doing It Right - Remady Summer 2012 Radio Edit,2nO5sw9Ilpx1QOmgjcnzhJ,0.662,0.871,7,-3.1489999999999996,1,0.0409,0.0043100000000000005,0.0,0.26,0.711,128.06,188640,4,0.0,1
Jack Holiday,The Riddle Anthem - Original Mix,0tJGu35vc8MkxhvgjSVkD3,0.67,0.897,6,-5.892,0,0.0353,0.00115,0.0694,0.0549,0.732,126.99600000000001,291330,4,0.0,3
ItaloBrothers,My Life Is a Party - R.I.O. Video Edit,6jMTjvVyvozBf35qHEQwjG,0.718,0.752,0,-4.766,1,0.0299,0.0558,0.00147,0.168,0.835,127.98700000000001,207791,4,0.0,1
DJ Antoine,Something in the Air - Radio Edit,3GRLxMjoDp8WRbWGwKsRTS,0.713,0.7070000000000001,6,-4.288,0,0.0722,0.325,0.0,0.124,0.8440000000000001,128.084,199053,4,0.0,3
Rob & Chris,Mond - Video Edit,4vHgjNNM3Fid0lMZ97pm6z,0.684,0.7390000000000001,8,-6.9079999999999995,0,0.23399999999999999,0.0311,0.0,0.20199999999999999,0.86,127.965,182996,4,0.0,6
Groove Coverage,Think About That Way Feat. Rameez,1Byxt8jIJ9Z0DLyuJWWzw2,0.6779999999999999,0.804,0,-6.638,1,0.0727,0.00246,0.0,0.6940000000000001,0.505,127.97399999999999,192573,4,0.0,0
Darius & Finlay,Phenomenon - Video Mix,40aYUDD9hAd0ZWysIyVmMq,0.6859999999999999,0.861,0,-4.563,1,0.0492,0.15,0.0,0.34,0.8809999999999999,128.05200000000002,210361,4,0.0,1
Max K.,What Love Can Do (Radio Edit),2fWE6Dzzyjd3F6qzIpKyJV,0.654,0.757,7,-4.479,0,0.0324,0.0447,0.00064,0.34,0.622,127.94200000000001,201134,4,0.0,3
Bingo Players,Rattle,6lPIw0e4gnksY01oc1MwRT,0.7440000000000001,0.9570000000000001,7,-4.8,1,0.0519,0.0015199999999999999,0.8809999999999999,0.353,0.529,127.99,287184,4,0.0,5
Avicii,Silhouettes - Syn Cole Creamfields Mix Radio Edit,4X2BIIya9UFeVKF9G6nU4d,0.616,0.86,5,-2.7110000000000003,0,0.0557,0.0354,0.000148,0.0738,0.522,127.995,204387,4,0.0,3
DJ Antoine,Broadway - Radio Edit,14byJgUykuFpeLL2v6freI,0.6809999999999999,0.904,11,-4.942,0,0.0459,0.0321,0.00606,0.105,0.40700000000000003,127.945,200934,4,0.0,3
Pitbull,"Back in Time - featured in ""Men In Black 3""",42B7tsc3N17lBufA1tcTWa,0.727,0.91,0,-4.516,1,0.0466,0.0021100000000000003,1.01e-06,0.165,0.747,127.088,207440,4,0.0,1
Elena,Midnight Sun,5mjyJx3gBWhUxEa6bzDcfm,0.934,0.703,1,-3.747,1,0.102,0.0392,0.00044800000000000005,0.0658,0.667,128.036,195727,4,0.0,1
R.I.O.,Party Shaker (feat. Nicco) - Video Edit,6zBsEthJX7GEQgYbhFGJWP,0.669,0.9229999999999999,7,-4.113,1,0.0332,0.0102,2.49e-06,0.0659,0.9670000000000001,127.99799999999999,206537,4,0.0,1
Carolina Marquez,Sing La La La (E-Partment Extended Mix)[feat. Flo Rida & Dale Saunders],70xJuhOxzF4zMmVRKEjEph,0.727,0.8270000000000001,9,-3.4010000000000002,1,0.0653,0.0019100000000000002,0.000176,0.18100000000000002,0.636,127.978,280337,4,0.0,1
Otto Knows,Million Voices - Radio Edit,3dIDJj2RaJGNzPjk7HFONt,0.579,0.858,8,-7.365,1,0.0378,0.00234,0.00881,0.0855,0.086,125.928,191187,4,0.0,2
R.I.O.,Ready Or Not (Video Edit)[feat. U-jean],2nBQKu8Ky08Alscvo5pXXG,0.6709999999999999,0.887,2,-6.25,1,0.0288,0.0228,0.0033,0.11900000000000001,0.945,128.02100000000002,207683,4,0.0,1
Claudia feat. Fatman Scoop,Just A Little Bit (Spencer & Hill Airplay Edit),69jn8T6NBs4PTY0AcWgpbY,0.6920000000000001,0.841,4,-7.957000000000001,0,0.0389,0.00021400000000000002,0.662,0.6579999999999999,0.9309999999999999,126.539,214330,4,0.0,0
DJ Antoine,Crazy World - Radio Edit,1Y2Vb0aX5sCIxKuLbTsnyk,0.637,0.889,0,-3.877,1,0.0529,0.233,0.0,0.253,0.59,128.012,193434,4,0.0,1
Nick Corline feat. Nuthin' Under A Million,Touch the Stars - Original Radio Edit,3NgSQiLV2wq7EkHyNK9NWA,0.7559999999999999,0.8809999999999999,4,-3.8480000000000003,0,0.0899,0.028999999999999998,2.3199999999999998e-05,0.317,0.7040000000000001,126.97399999999999,214298,4,0.0,3
DJ Sammy,Shut Up And Kiss Me (Edit),7hKmy034mrrHKYIQYPgT5a,0.652,0.733,11,-5.88,1,0.0338,0.0072299999999999994,0.0,0.127,0.534,127.98200000000001,182764,4,0.0,1
Mastiksoul,Hurricane - Radio Edit,7l6A4bb1VrwMfsLBazU8Jd,0.711,0.927,10,-2.7510000000000003,1,0.037000000000000005,0.0789,0.0,0.10300000000000001,0.693,128.014,210469,4,0.0,1
Flashrider,So in Luv (Video Edit)[feat. Kelli Leigh & Renald],21b6wI60ERhCD7nm6V9VGl,0.5660000000000001,0.934,1,-4.093999999999999,0,0.105,0.0911,0.0,0.7070000000000001,0.848,128.032,187524,4,0.0,0
Usher,Numb,0GfXd2we2wXxAeHoy5fRsM,0.5770000000000001,0.687,8,-7.601,1,0.0471,0.0113,4.42e-06,0.11199999999999999,0.29100000000000004,124.956,225520,4,0.0,2
Whigfield,Saturday Night - Max K. Remix Edit,1fmAMv5RDMSUYMpxAsWXtr,0.664,0.94,11,-3.404,1,0.0722,0.0323,0.0,0.374,0.841,130.04,199733,4,0.0,1
Jay Sean,I'm All Yours,1UMWbdzeucChFiry9SYQ2w,0.664,0.8859999999999999,0,-4.055,0,0.0385,0.0259,0.0,0.28300000000000003,0.669,128.02700000000002,218573,4,0.0,3
Christopher S feat. Max Urban,Star - Radio Edit,1iEvGVn8P8DdZxuBlg1gMH,0.753,0.581,11,-5.675,0,0.0606,0.006,0.0,0.07400000000000001,0.789,128.953,182995,4,0.0,3
Guenta K.,Never,0jvJ0cZLteOkR20c9WrFo1,0.649,0.816,5,-4.802,1,0.0599,0.0552,0.0,0.162,0.451,130.012,182498,4,0.0,1
Sebastian Ingrosso,Calling (Lose My Mind) - Radio Edit,5Sey3HgGa6KB46mlOyCClZ,0.41600000000000004,0.8490000000000001,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,205440,4,0.0,2
Patrick Miller,U & I (Hakuna Matata) (David May Original Mix),05gaXwinL3XPQrG5eGUyLs,0.5820000000000001,0.988,2,-3.365,0,0.11199999999999999,0.136,0.0,0.955,0.502,127.045,200315,4,0.0,0
Max K.,Love Is Everywhere - Radio Edit,6nmOMeiT7cGYEfeqRqUNN8,0.627,0.852,2,-5.207999999999999,1,0.0386,0.00297,6.69e-05,0.239,0.45299999999999996,130.002,156166,4,0.0,1
Yolanda Be Cool,Le Bump - Original Mix,4ijX4FOkSXSxK1vqAi9oqX,0.943,0.705,6,-6.553999999999999,0,0.237,0.00927,0.00016,0.0816,0.715,125.01,280592,4,0.0,6
Slazy,Hollywood (Video Edit),3ucHlXMVFNLlnBZ9unjlaP,0.768,0.863,9,-4.908,1,0.37799999999999995,0.138,1.57e-06,0.379,0.598,128.017,189092,4,0.0,6
Darius & Finlay,Ubap - Video Mix,6gVLPC6hQyucaJrqTRSYhz,0.804,0.6970000000000001,0,-4.1419999999999995,1,0.0451,0.11199999999999999,0.0,0.163,0.586,126.965,202046,4,0.0,1
John De Sohn,Long Time (feat. Andreas Moe) - Radio Edit,5Rcq5IW9Yjh6kuNQHZWaAC,0.524,0.8140000000000001,1,-8.225,0,0.044000000000000004,0.039,1.8000000000000001e-06,0.366,0.358,127.961,179880,4,0.0,3
Marc Kiss,The One and Only - Original Edit,4HA1Wmj5wlOjmQfs8RfbzX,0.633,0.858,11,-4.525,1,0.0366,0.0018100000000000002,1.95e-05,0.0657,0.784,128.012,228817,4,0.0,1
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,4q7dBdsALA5BSunzryc104,0.509,0.79,6,-3.782,0,0.0374,0.332,6.670000000000001e-05,0.316,0.638,127.946,208316,4,0.0,3
Andrew Spencer,"Tease Me, Please Me (Album Version)",6YEcoddcZ9B418KdcXYkNw,0.6890000000000001,0.966,4,-3.7310000000000003,1,0.0565,0.301,0.000101,0.574,0.27699999999999997,128.02200000000002,225000,4,0.0,0
Mad Mark & FlameMakers,All I Live For - DJ Antoine vs Mad Mark 2k13 Radio Edit,05ag7ByV8Nia3bLJfsugx2,0.617,0.873,0,-4.406000000000001,1,0.0299,0.106,0.0,0.1,0.33799999999999997,127.939,206550,4,0.0,1
Remady,Holidays - Radio Edit,6yqKkQyCvJZjjf9p3I9In8,0.65,0.7559999999999999,1,-3.085,1,0.0392,0.00277,0.0,0.395,0.601,128.053,182582,4,0.0,1
Taio Cruz,Hangover,5pmL3RzOy3IvGFaSDi4hZL,0.606,0.883,3,-3.2430000000000003,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,244907,4,0.0,1
Manian,Tonight - R.I.O. Edit,66j9mQFe1IVaxiPAhwHzWB,0.5870000000000001,0.862,2,-5.996,1,0.035,0.0125,0.0,0.342,0.772,128.001,206827,4,0.0,1
Leony!,Last Night a D.J. Saved My Life - Radio Mix,2ej5qTyb0hzZoNSrOwS3cV,0.701,0.93,6,-1.72,0,0.0847,0.0657,6.67e-06,0.16699999999999998,0.341,128.024,167734,4,0.0,3
Carlprit,Party Around the World - Michael Mind Project Remix Edit,1BUbceB1E8p52rgIeChqXw,0.637,0.9329999999999999,5,-3.998,1,0.0801,0.0323,0.0,0.182,0.765,127.93799999999999,183154,4,0.0,1
Jack Holiday feat. Patrick Miller,Real Love - Radio Mix,7EptYWcHss7te9c7vWWX5D,0.581,0.85,2,-3.23,0,0.0662,0.00787,0.000242,0.136,0.35,127.994,162911,4,0.0,3
Andrew Spencer,"Tease Me, Please Me (Gordon & Doyle Remix)",3vvP1hwPpepSeNArUtuGh4,0.7709999999999999,0.594,6,-6.12,1,0.12300000000000001,0.0106,0.0018100000000000002,0.0549,0.579,127.995,351099,4,0.0,1
Picco & DJ Falk present: DJs On Air,Higher (Radio Edit),4iYkqgjoNwoSXTaVACNetW,0.636,0.76,8,-9.14,0,0.37200000000000005,0.0143,0.01,0.516,0.40399999999999997,128.00799999999998,247012,4,0.0,6
Jack Holiday,Children - Original Higher Level Mix,4G0umjgADSAcLf7r1XFNCa,0.653,0.9309999999999999,6,-5.886,1,0.047,0.00477,0.608,0.29600000000000004,0.21100000000000002,128.009,300110,4,0.0,5
DJ Antoine vs. Mad Mark,Broadway - DJ Antoine vs Mad Mark 2k12 Radio Edit,3dlaQUMLUNsonA6VmQwrc5,0.784,0.747,11,-4.963,0,0.0532,0.0438,0.000453,0.0718,0.7,127.962,172800,4,0.0,3
Michael Calfan,Resurrection - Axwell's Recut Radio Version,2WaA5bVXcIqqpz9j0gd7qK,0.6659999999999999,0.9520000000000001,3,-2.492,1,0.0359,0.0318,0.6779999999999999,0.21600000000000003,0.622,128.076,166875,4,0.0,5
David Guetta,Turn Me On (feat. Nicki Minaj),6T27IN7Ai94BeDv6PPCmoC,0.7040000000000001,0.7929999999999999,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.41200000000000003,127.96,199680,4,0.0,0
Alexandra Stan,Get Back (Asap),2iMO8ADvtYXKd9Ge6WKUCJ,0.708,0.9059999999999999,0,-3.944,0,0.0412,0.0358,0.154,0.11599999999999999,0.691,127.99700000000001,209093,4,0.0,3
Martin Solveig,The Night Out,11HMrY3pmoKx1V7cPnEtm0,0.613,0.792,8,-2.971,0,0.10300000000000001,0.000356,0.00139,0.0848,0.6459999999999999,128.006,285173,4,0.0,3
Carlprit,Here We Go (Allez allez) - Michael Mind Project Radio Edit,2BXrFhng9C4diq4Tjae2oR,0.502,0.924,0,-4.955,1,0.11,0.00183,0.0,0.292,0.424,129.976,189666,4,0.0,2
INNA,Club Rocker - Odd Remix Edit,0AMsdvgkjqnA5Taeq8oCMU,0.703,0.897,6,-5.205,0,0.0424,0.00157,0.0274,0.402,0.42700000000000005,128.062,217133,4,0.0,3
Oceana,Endless Summer - Video Version,07S7ulcZEc7xeOOmMyiORY,0.623,0.9109999999999999,3,-4.069,0,0.20600000000000002,0.16399999999999998,0.0,0.13,0.789,124.936,191121,4,0.0,3
ItaloBrothers,Stamp On The Ground,1CTNJ1q04w5kFJE70ZLCMp,0.635,0.8270000000000001,11,-7.541,0,0.0583,0.21100000000000002,0.00719,0.0947,0.272,149.974,197962,4,0.0,3
Darius & Finlay,Rock To The Beat (Video Mix),4VnGFGjO9HH5OgEDA9VvVR,0.7090000000000001,0.7340000000000001,5,-7.273,1,0.0353,0.00392,0.0,0.385,0.556,127.95,213073,4,0.0,1
DJ Antoine,Holiday - DJ Antoine Vs Mad Mark 2K15 Radio Edit,6CuDGNCQVx5tNEccqsOPJz,0.77,0.823,1,-3.713,1,0.038,0.22399999999999998,2.71e-05,0.0913,0.58,125.975,211726,4,0.0,1
Remady P&R,No Superstar - Radio Edit,477JClr5vzgSTVLm8gVTfp,0.45399999999999996,0.863,11,-4.992,0,0.04,0.00371,0.0275,0.0947,0.569,128.002,217559,4,0.0,3
Mike Candys,Miracles - Radio Edit,7HKzBOp0gjgxLkrMs9OAJ5,0.5710000000000001,0.91,2,-2.925,1,0.0467,0.107,0.0,0.264,0.49,127.98700000000001,162150,4,0.0,2
Guru Josh Project,Infinity 2008 - Klaas Vocal Edit,3aQz0z86zrKjd1mcZlonxE,0.498,0.862,7,-6.02,0,0.0589,0.00031299999999999996,0.00941,0.35200000000000004,0.47,128.034,192294,4,0.0,3
Carlprit,Remember to Forget - Michael Mind Project Radio Edit,21yRkWUb2mgCoI5dLXj8RG,0.588,0.932,5,-3.8819999999999997,0,0.0717,0.00346,0.0,0.114,0.5720000000000001,129.961,231957,4,0.0,3
Tom Boxer,Deep in Love (Radio Edit),15kpbj95JXuxQgEYcg5g80,0.7340000000000001,0.794,1,-5.897,1,0.0414,0.0436,1.38e-06,0.214,0.368,128.084,208493,4,0.0,1
Mandinga,Zaleilah,2i4jGe5A43xlRpiW1DJWRI,0.6920000000000001,0.816,0,-4.724,1,0.0516,0.0265,0.000684,0.32,0.794,126.98899999999999,218480,4,0.0,1
Guns N' Roses,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,0.45399999999999996,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.11599999999999999,0.629,125.116,354520,4,0.0,2
Led Zeppelin,Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,0.564,0.932,11,-10.068,1,0.0554,0.013000000000000001,0.16899999999999998,0.349,0.619,112.93700000000001,146250,4,0.0,1
INNA,Sun Is Up (Cahill Radio Edit),0b2qFfvefIpR2vCcBA5lOF,0.655,0.914,0,-3.7739999999999996,0,0.127,0.00206,0.0215,0.35,0.713,127.971,205498,4,0.0,3
Moonbootica,Iconic,7Ki042RCrkOxG9boiMPwIg,0.62,0.777,9,-5.6739999999999995,0,0.23800000000000002,0.000714,0.00882,0.147,0.6,126.986,313618,4,0.0,6
Lykke Li,I Follow Rivers - The Magician Remix,4Jv7lweGIUOFQ7Oq2AtAh9,0.7859999999999999,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.97399999999999,280070,4,0.0,3
